_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,COP_DELIV_QTY,COP_DELIV_PERC,VWAP,mTIMESTAMP,CA
669903def56786bf1ec080a6,ONGC,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,333.3,321.65,325.1,331.7,332.3,322.65,48189915,15849414266.45,333.3,166.0,363443,INE213A01029,2024-07-18T12:00:30.635Z,2024-07-18T12:00:30.635Z,0,19937809,41.37,328.89,18-Jul-2024
669903fe5ed3114ff8a496c7,POWERGRID,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,344.7,336.95,342.0,341.25,340.95,342.45,13908161,4740043866.55,348.75,190.65,210347,INE752E01010,2024-07-18T12:01:02.813Z,2024-07-18T12:01:02.813Z,0,8042271,57.82,340.81,18-Jul-2024
669903def56786bf1ec0806b,RELIANCE,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,3187.8,3115.65,3152.0,3173.35,3170.6,3152.5,6149187,19403909511.4,3217.6,2220.3,212178,INE002A01018,2024-07-18T12:00:30.615Z,2024-07-18T12:00:30.615Z,0,2935862,47.74,3155.52,18-Jul-2024
669903def56786bf1ec07f96,SBILIFE,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,1664.95,1615.05,1620.0,1659.8,1651.0,1621.35,2104021,3463323719.7,1664.95,1251.65,100298,INE123W01016,2024-07-18T12:00:30.532Z,2024-07-18T12:00:30.532Z,0,1194524,56.77,1646.05,18-Jul-2024
669903def56786bf1ec07c53,SHRIRAMFIN,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,2873.95,2777.0,2777.0,2867.3,2861.15,2813.5,823804,2337730372.75,3059.45,1755.2,74373,INE721A01013,2024-07-18T12:00:30.188Z,2024-07-18T12:00:30.188Z,0,381941,46.36,2837.73,18-Jul-2024
669903ff5ed3114ff8a49be9,SBIN,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,894.9,877.5,880.65,893.55,892.5,880.7,19435183,17288990051.0,912.0,543.2,380546,INE062A01020,2024-07-18T12:01:03.288Z,2024-07-18T12:01:03.288Z,0,9783181,50.34,889.57,18-Jul-2024
669903ff5ed3114ff8a49bab,SUNPHARMA,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,1596.6,1570.25,1575.0,1594.25,1594.55,1579.3,1665636,2642621459.05,1638.85,1063.85,123097,INE044A01036,2024-07-18T12:01:03.265Z,2024-07-18T12:01:03.265Z,0,826903,49.64,1586.55,18-Jul-2024
669903dff56786bf1ec08871,TCS,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,4325.0,4160.0,4160.0,4315.55,4297.2,4178.45,5613364,23978361639.45,4325.0,3311.0,361931,INE467B01029,2024-07-18T12:00:31.421Z,2024-07-18T12:00:31.421Z,0,3043655,54.22,4271.66,18-Jul-2024
669904015ed3114ff8a4ad76,TATACONSUM,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,1194.6,1170.0,1175.0,1193.4,1192.7,1176.25,2559563,3033037286.35,1269.0,828.25,117654,INE192A01025,2024-07-18T12:01:05.045Z,2024-07-18T12:01:05.045Z,0,1315084,51.38,1184.98,18-Jul-2024
669903ff5ed3114ff8a4a2c9,TATAMOTORS,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,1027.0,1008.0,1022.95,1024.55,1025.0,1021.15,8010324,8162846376.75,1065.6,593.3,227199,INE155A01022,2024-07-18T12:01:03.947Z,2024-07-18T12:01:03.947Z,0,3860069,48.19,1019.04,18-Jul-2024
669903ff5ed3114ff8a4a061,TATASTEEL,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,167.61,164.44,167.61,166.36,166.45,167.07,36568852,6055894401.51,184.6,114.35,344341,INE081A01020,2024-07-18T12:01:03.714Z,2024-07-18T12:01:03.714Z,0,15702720,42.94,165.6,18-Jul-2024
669903ff5ed3114ff8a49e7a,TECHM,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,1545.7,1505.0,1507.0,1539.35,1540.0,1516.2,2752497,4210874081.3,1545.7,1082.3,131942,INE669C01036,2024-07-18T12:01:03.519Z,2024-07-18T12:01:03.519Z,0,1558707,56.63,1529.84,18-Jul-2024
669903ff5ed3114ff8a49bf2,TITAN,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,3269.1,3206.0,3232.95,3262.1,3263.0,3234.05,1086374,3524727824.5,3886.95,2882.45,93351,INE280A01028,2024-07-18T12:01:03.289Z,2024-07-18T12:01:03.289Z,0,523926,48.23,3244.49,18-Jul-2024
669904005ed3114ff8a4a3e2,ULTRACEMCO,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,11683.85,11475.0,11650.0,11647.25,11650.0,11658.7,731274,8449280565.35,12078.0,7987.65,90966,INE481G01011,2024-07-18T12:01:04.052Z,2024-07-18T12:01:04.052Z,0,479782,65.61,11554.19,18-Jul-2024
669903ddf56786bf1ec076c2,WIPRO,EQ,N,2024-07-18,2024-07-17T18:30:00.000Z,574.4,556.35,556.55,573.2,573.2,559.7,12509893,7096365104.0,574.4,375.05,250266,INE075A01022,2024-07-18T12:00:29.624Z,2024-07-18T12:00:29.624Z,0,4708971,37.64,567.26,18-Jul-2024
